Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,HeatingQC,CentralAir,Electrical,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageQual,PavedDrive,MoSold,YrSold,SaleType,SaleCondition,TotalSF,SalePrice
1239,20,RL,63.0,13072,Pave,NOACCESS,Reg,Lvl,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2005,2005,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,Ex,Y,SBrkr,1141,1,1,3,1,TA,6,0,NoFP,Detchd,Unf,2.0,TA,Y,3,2006,WD,Abnorml,2282.0,142500
1240,20,RL,64.0,9037,Pave,NOACCESS,IR1,HLS,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,Ex,Y,SBrkr,1484,2,0,2,1,Ex,6,1,Gd,Attchd,RFn,2.0,TA,Y,12,2007,WD,Normal,2960.0,265900
1241,60,RL,65.0,8158,Pave,NOACCESS,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,Ex,Y,SBrkr,1768,2,1,3,1,Gd,8,0,NoFP,Attchd,RFn,2.0,TA,Y,7,2008,WD,Normal,2652.0,224900
1242,20,RL,83.0,9849,Pave,NOACCESS,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,6,2007,2007,Hip,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,Ex,Y,SBrkr,1689,2,0,3,1,Gd,7,0,NoFP,Attchd,RFn,3.0,TA,Y,6,2007,New,Partial,3378.0,248328
1243,85,RL,85.0,10625,Pave,NOACCESS,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SFoyer,7,6,1974,1974,Gable,Plywood,Plywood,BrkFace,TA,TA,CBlock,Gd,TA,Gd,GLQ,LwQ,TA,Y,SBrkr,1173,2,0,3,1,Gd,6,2,TA,Attchd,RFn,2.0,TA,Y,1,2010,WD,Family,2226.0,170000
1244,20,RL,107.0,13891,Pave,NOACCESS,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,5,2006,2006,Gable,VinylSd,VinylSd,None,Ex,TA,PConc,Ex,Gd,Gd,GLQ,Unf,Ex,Y,SBrkr,2076,2,1,2,1,Ex,7,1,Gd,Attchd,Fin,3.0,TA,Y,9,2006,New,Partial,4152.0,465000
1245,70,RL,69.30579531442663,11435,Pave,NOACCESS,IR1,HLS,Corner,Mod,Crawfor,Norm,Norm,1Fam,2Story,8,7,1929,1950,Gable,BrkFace,Stucco,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,Fa,Y,SBrkr,1517,1,0,3,1,Gd,7,2,Gd,Detchd,Unf,2.0,TA,Y,6,2006,WD,Normal,2309.0,230000
1246,80,RL,78.0,12090,Pave,NOACCESS,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,7,1984,2003,Hip,VinylSd,VinylSd,BrkFace,TA,TA,CBlock,Gd,TA,No,Unf,Unf,Ex,Y,SBrkr,1868,3,1,3,1,TA,7,1,TA,BuiltIn,Fin,2.0,TA,Y,1,2007,WD,Abnorml,2453.0,178000
1247,60,FV,65.0,8125,Pave,NOACCESS,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,2006,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,Ex,Y,SBrkr,1553,2,1,3,1,Gd,6,0,NoFP,Attchd,RFn,2.0,TA,Y,3,2006,New,Partial,2309.0,186500
1248,80,RL,69.30579531442663,12328,Pave,NOACCESS,IR1,Lvl,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,5,1976,1976,Gable,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,Av,GLQ,Unf,TA,Y,SBrkr,1034,1,0,3,1,TA,6,0,NoFP,Attchd,Unf,3.0,TA,Y,5,2010,WD,Normal,2046.0,169900
1249,75,RM,60.0,9600,Pave,Grvl,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,6,5,1917,1950,Gable,AsbShng,AsbShng,None,TA,TA,BrkTil,Gd,TA,No,Rec,Unf,Fa,N,SBrkr,2058,1,1,3,1,TA,8,1,Gd,Detchd,Unf,2.0,Fa,P,4,2008,WD,Normal,2793.0,129500
1250,20,RL,60.0,7200,Pave,NOACCESS,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1950,1950,Gable,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,BLQ,Rec,TA,Y,SBrkr,988,1,0,3,1,TA,6,0,NoFP,Attchd,Unf,1.0,TA,Y,5,2007,WD,Normal,1864.0,119000
1251,20,RL,93.0,11160,Pave,NOACCESS,Reg,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,5,1968,1968,Hip,BrkFace,BrkFace,None,Gd,TA,CBlock,TA,TA,No,ALQ,Unf,Ex,Y,SBrkr,2110,2,1,3,1,Ex,8,2,TA,Attchd,Fin,2.0,TA,Y,4,2010,WD,Normal,4220.0,244000
1252,120,RL,69.30579531442663,3136,Pave,NOACCESS,IR1,Lvl,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2003,2003,Gable,VinylSd,Wd Shng,Stone,Gd,TA,PConc,Gd,TA,No,Unf,Unf,Ex,Y,SBrkr,1405,2,0,2,1,Gd,6,1,Gd,Attchd,RFn,2.0,TA,Y,3,2006,WD,Normal,2810.0,171750
1253,20,RL,62.0,9858,Pave,NOACCESS,Reg,Lvl,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,6,1968,1968,Gable,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,TA,Y,SBrkr,874,1,0,3,1,TA,5,0,NoFP,Attchd,RFn,1.0,TA,Y,11,2009,WD,Normal,1738.0,130000
1254,60,RL,69.30579531442663,17542,Pave,NOACCESS,IR1,Lvl,Inside,Gtl,Veenker,Norm,Norm,1Fam,2Story,7,7,1974,2003,Gable,Wd Sdng,Wd Sdng,None,Gd,TA,CBlock,TA,TA,Gd,LwQ,ALQ,TA,Y,SBrkr,2167,2,1,3,1,Gd,9,2,Gd,Attchd,RFn,2.0,TA,Y,7,2007,WD,Normal,3359.0,294000
1255,60,RL,60.0,6931,Pave,NOACCESS,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,Unf,Unf,Ex,Y,SBrkr,1656,2,1,3,1,Gd,7,1,Gd,BuiltIn,Fin,2.0,TA,Y,7,2008,WD,Normal,2402.0,165400
1256,50,RM,52.0,6240,Pave,NOACCESS,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1931,1950,Gable,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,Fa,No,LwQ,Unf,TA,Y,FuseA,1367,1,0,3,1,TA,6,1,Gd,Detchd,Unf,1.0,TA,Y,11,2007,WD,Normal,2251.0,127500
1257,20,RL,91.0,14303,Pave,NOACCESS,IR1,Lvl,Corner,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,1994,1994,Hip,HdBoard,HdBoard,BrkFace,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,Ex,Y,SBrkr,1987,2,0,2,1,Gd,7,1,TA,Attchd,Fin,2.0,TA,Y,8,2008,WD,Normal,3973.0,301500
1258,30,RL,56.0,4060,Pave,NOACCESS,Reg,Lvl,Corner,Gtl,Edwards,Feedr,Norm,1Fam,1Story,5,8,1922,1950,Gable,Wd Sdng,Wd Sdng,None,TA,TA,PConc,Fa,TA,No,Unf,Unf,Ex,Y,SBrkr,864,1,0,2,1,TA,4,0,NoFP,NoGRG,NoGRG,0.0,NoGRG,Y,7,2009,WD,Normal,1728.0,99900
1259,80,RL,59.0,9587,Pave,NOACCESS,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2005,2005,Gable,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,Ex,Y,SBrkr,1166,2,0,2,1,Gd,5,0,NoFP,Attchd,Fin,2.0,TA,Y,7,2008,WD,Normal,2022.0,190000
1260,20,RL,65.0,9750,Pave,NOACCESS,Reg,Lvl,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1969,1969,Gable,HdBoard,HdBoard,None,TA,TA,CBlock,Gd,TA,No,ALQ,LwQ,Gd,Y,SBrkr,1054,1,1,3,1,TA,6,0,NoFP,Attchd,Unf,2.0,TA,Y,7,2008,WD,Normal,2108.0,151000
1261,60,RL,69.30579531442663,24682,Pave,NOACCESS,IR3,Lvl,CulDSac,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,1999,1999,Gable,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,Ex,Y,SBrkr,1675,2,1,3,1,TA,7,1,TA,BuiltIn,Fin,2.0,TA,Y,6,2009,WD,Normal,2516.0,181000
1262,20,RL,80.0,9600,Pave,NOACCESS,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1956,1956,Hip,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,Gd,Y,SBrkr,1050,1,0,2,1,TA,5,0,NoFP,Attchd,Unf,1.0,TA,Y,6,2009,WD,Normal,2100.0,128900
1263,50,RL,69.30579531442663,11250,Pave,NOACCESS,Reg,Lvl,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,4,5,1957,1989,Gable,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,Av,Unf,Unf,Ex,Y,FuseA,1788,1,0,5,1,TA,8,2,TA,Attchd,Unf,1.0,TA,Y,11,2009,WD,Normal,2892.0,161500
1264,70,RL,60.0,13515,Pave,Pave,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,6,6,1919,1950,Gambrel,Wd Sdng,Wd Sdng,None,TA,TA,PConc,TA,TA,No,Unf,Unf,Ex,Y,FuseA,1824,1,0,3,1,TA,8,1,Gd,Detchd,Unf,2.0,TA,N,7,2007,WD,Normal,2588.0,180500
1265,120,RH,34.0,4060,Pave,NOACCESS,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,TwnhsE,1Story,6,5,1998,1999,Gable,MetalSd,MetalSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,Ex,Y,SBrkr,1337,2,0,2,1,Gd,5,0,NoFP,Attchd,Fin,2.0,TA,Y,8,2008,COD,Abnorml,2742.0,181000
1266,160,FV,35.0,3735,Pave,NOACCESS,Reg,Lvl,FR3,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,1999,1999,Hip,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,Ex,Y,SBrkr,1452,2,1,3,1,Gd,6,0,NoFP,Detchd,Unf,2.0,TA,Y,3,2006,WD,Normal,2143.0,183900
1267,190,RM,60.0,10120,Pave,NOACCESS,IR1,Bnk,Inside,Gtl,OldTown,Feedr,Norm,2fmCon,2.5Unf,7,4,1910,1950,Hip,Wd Sdng,Wd Sdng,None,Fa,TA,CBlock,TA,TA,No,Unf,Unf,TA,N,FuseF,1889,1,1,4,2,TA,9,1,Gd,Detchd,Unf,1.0,TA,N,1,2007,WD,Normal,2814.0,122000
1268,20,RL,89.0,13214,Pave,NOACCESS,IR1,HLS,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,9,5,2008,2009,Hip,Stucco,CmentBd,None,Ex,TA,PConc,Ex,TA,Gd,Unf,Unf,Ex,Y,SBrkr,2018,2,0,3,1,Ex,10,1,Gd,Attchd,Fin,3.0,TA,Y,5,2010,WD,Normal,4020.0,378500
1269,50,RL,69.30579531442663,14100,Pave,NOACCESS,IR1,Lvl,Inside,Mod,Crawfor,Norm,Norm,1Fam,1.5Fin,8,9,1935,1997,Gable,Stucco,Stucco,BrkFace,TA,Gd,CBlock,TA,TA,Mn,Rec,Unf,Ex,Y,SBrkr,3447,3,1,4,1,Gd,11,2,Gd,BuiltIn,Unf,3.0,TA,Y,5,2008,WD,Normal,4175.0,381000
1270,50,RL,78.0,11344,Pave,NOACCESS,Reg,Lvl,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1.5Fin,5,5,1958,1958,Gable,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,TA,Y,FuseA,1524,1,1,3,1,TA,7,0,NoFP,Attchd,Unf,1.0,TA,Y,7,2007,WD,Normal,2398.0,144000
1271,40,RL,69.30579531442663,23595,Pave,NOACCESS,Reg,Low,Inside,Sev,ClearCr,Norm,Norm,1Fam,1Story,7,6,1979,1979,Shed,Plywood,Plywood,None,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,TA,Y,SBrkr,1524,0,1,0,1,Gd,4,1,TA,Attchd,Fin,2.0,TA,Y,4,2010,WD,Normal,2856.0,260000
1272,20,RL,69.30579531442663,9156,Pave,NOACCESS,IR1,Lvl,Inside,Gtl,NWAmes,PosN,Norm,1Fam,1Story,6,7,1968,1968,Hip,BrkFace,BrkFace,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,Gd,Y,SBrkr,1489,2,0,3,1,Gd,7,1,Gd,Attchd,RFn,2.0,TA,Y,8,2009,WD,Normal,2978.0,185750
1273,20,RL,69.30579531442663,13526,Pave,NOACCESS,IR1,Lvl,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1965,1965,Hip,HdBoard,Plywood,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,LwQ,TA,Y,SBrkr,935,1,0,3,1,TA,5,0,NoFP,Attchd,Unf,1.0,TA,Y,11,2006,WD,Normal,1870.0,137000
1274,80,RL,124.0,11512,Pave,NOACCESS,IR1,Lvl,Corner,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,7,1959,2006,Gable,Plywood,Plywood,BrkFace,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,Gd,Y,SBrkr,1357,1,0,2,1,Ex,5,1,Gd,Basment,RFn,1.0,TA,Y,5,2008,WD,Normal,2376.0,177000
1275,50,RL,53.0,5362,Pave,NOACCESS,Reg,Lvl,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,1910,2003,Gable,Wd Sdng,Wd Shng,None,TA,TA,PConc,TA,TA,No,Unf,Unf,Ex,Y,SBrkr,1250,2,0,3,1,TA,8,1,Gd,Detchd,Unf,2.0,TA,Y,11,2007,WD,Normal,1911.0,139000
1276,90,RL,95.0,11345,Pave,NOACCESS,Reg,Lvl,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,5,5,1948,1950,Gable,AsbShng,AsbShng,Stone,TA,TA,CBlock,TA,TA,No,Rec,Unf,Gd,Y,FuseA,1920,2,0,4,2,TA,10,0,NoFP,Detchd,Unf,2.0,TA,Y,7,2007,WD,Normal,2848.0,137000
1277,60,RL,69.30579531442663,12936,Pave,NOACCESS,IR1,Lvl,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,1972,1972,Gable,HdBoard,Plywood,None,TA,TA,CBlock,TA,Gd,No,BLQ,Unf,TA,Y,SBrkr,1395,1,1,3,1,TA,6,1,TA,Attchd,Unf,2.0,TA,Y,12,2009,WD,Normal,2118.0,162000
1278,80,RL,69.30579531442663,17871,Pave,NOACCESS,IR1,Lvl,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,5,1967,1976,Gable,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,Gd,TA,Av,ALQ,Unf,Fa,Y,SBrkr,1724,1,1,3,1,TA,7,1,Gd,Attchd,RFn,2.0,TA,Y,6,2009,WD,Normal,3404.0,197900
1279,60,RL,75.0,9473,Pave,NOACCESS,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,Ex,Y,SBrkr,2031,2,1,3,1,Gd,7,1,Gd,Attchd,RFn,2.0,TA,Y,3,2008,WD,Normal,3159.0,237000
1280,50,C (all),60.0,7500,Pave,NOACCESS,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,4,1920,1950,Gable,MetalSd,MetalSd,None,TA,Gd,CBlock,TA,TA,No,Unf,Unf,TA,Y,FuseA,1128,1,0,2,1,TA,6,0,NoFP,Detchd,RFn,2.0,TA,Y,4,2010,COD,Abnorml,1826.0,68400
1281,20,RL,67.0,9808,Pave,NOACCESS,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2002,Gable,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,Ex,Y,SBrkr,1573,2,0,3,1,Gd,6,0,NoFP,Attchd,RFn,2.0,TA,Y,3,2009,WD,Normal,3146.0,227000
1282,20,RL,50.0,8049,Pave,NOACCESS,IR1,Lvl,CulDSac,Gtl,Timber,Norm,Norm,1Fam,1Story,7,5,1990,1990,Hip,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,Gd,TA,No,ALQ,Unf,TA,Y,SBrkr,1339,2,0,2,1,TA,6,1,TA,Attchd,Fin,2.0,Gd,Y,7,2006,WD,Normal,2648.0,180000
1283,20,RL,61.0,8800,Pave,NOACCESS,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1977,2008,Gable,HdBoard,HdBoard,None,TA,TA,CBlock,Gd,TA,Mn,LwQ,Rec,TA,Y,SBrkr,1040,2,0,3,1,Gd,5,0,NoFP,Detchd,Unf,2.0,TA,Y,9,2009,WD,Normal,2080.0,150500
1284,90,RL,94.0,9400,Pave,NOACCESS,Reg,Low,Corner,Gtl,Mitchel,Norm,Norm,Duplex,2Story,6,5,1971,1971,Mansard,MetalSd,Wd Shng,None,TA,TA,CBlock,TA,TA,Av,Unf,Unf,TA,Y,SBrkr,1824,2,2,4,2,TA,8,0,NoFP,NoGRG,NoGRG,0.0,NoGRG,Y,4,2010,WD,Normal,2736.0,139000
1285,50,RL,50.0,9638,Pave,NOACCESS,Reg,Lvl,Inside,Gtl,SWISU,Feedr,Norm,1Fam,1.5Fin,6,7,1919,1990,Gable,Wd Sdng,Wd Shng,None,TA,TA,PConc,TA,TA,No,Unf,Unf,Ex,Y,SBrkr,2447,2,0,4,1,Gd,10,1,Gd,Detchd,Unf,1.0,TA,Y,3,2010,WD,Normal,3251.0,169000
1286,50,RM,50.0,6000,Pave,NOACCESS,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1939,1950,Gable,MetalSd,MetalSd,None,TA,Fa,CBlock,TA,TA,No,Unf,Unf,Ex,Y,FuseF,1412,1,0,4,1,TA,6,1,Gd,Detchd,Unf,1.0,TA,Y,5,2009,WD,Normal,2192.0,132500
1287,20,RL,69.30579531442663,9790,Pave,NOACCESS,Reg,Lvl,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,6,5,1963,1963,Hip,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,Rec,TA,Y,SBrkr,1328,1,1,3,1,TA,6,2,Gd,Attchd,Unf,2.0,TA,Y,6,2010,WD,Normal,2656.0,143000
1288,20,RL,69.30579531442663,36500,Pave,NOACCESS,IR1,Low,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,5,5,1964,1964,Gable,Wd Sdng,Wd Sdng,BrkCmn,TA,Gd,CBlock,TA,TA,Av,Rec,Unf,Fa,Y,SBrkr,1582,2,0,4,1,TA,7,0,NoFP,Attchd,Unf,2.0,TA,N,6,2006,WD,Normal,3206.0,190000
1289,120,RL,40.0,5664,Pave,NOACCESS,IR1,Lvl,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,2000,2000,Gable,CemntBd,CmentBd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,Ex,Y,SBrkr,1659,2,0,2,1,Ex,5,1,Ex,Attchd,Fin,2.0,TA,Y,10,2009,WD,Normal,3160.0,278000
1290,60,RL,86.0,11065,Pave,NOACCESS,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2006,2006,Gable,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Mn,Unf,Unf,Ex,Y,SBrkr,1970,2,1,3,1,Ex,8,1,Gd,BuiltIn,Fin,3.0,TA,Y,10,2006,New,Partial,3055.0,281000
1291,80,RL,69.30579531442663,14112,Pave,NOACCESS,IR1,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,7,1964,1964,Hip,Wd Sdng,HdBoard,BrkFace,TA,TA,PConc,TA,TA,Av,GLQ,Unf,TA,Y,SBrkr,1152,1,0,3,1,TA,6,1,Gd,Attchd,RFn,2.0,TA,Y,4,2010,WD,Normal,2304.0,180500
1292,160,RM,21.0,1680,Pave,NOACCESS,Reg,Lvl,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,5,7,1972,1972,Gable,CemntBd,CmentBd,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,Unf,TA,Y,SBrkr,1302,2,1,3,1,TA,6,0,NoFP,Detchd,Unf,1.0,TA,Y,2,2009,WD,Normal,1932.0,119500
1293,70,RM,60.0,6600,Pave,NOACCESS,Reg,Lvl,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,4,1892,1965,Gable,Wd Sdng,Wd Sdng,None,TA,TA,Stone,TA,TA,No,Unf,Unf,TA,N,SBrkr,2372,2,0,4,2,TA,11,0,NoFP,Attchd,RFn,1.0,TA,Y,12,2009,WD,Normal,3366.0,107500
1294,60,RL,78.0,10140,Pave,NOACCESS,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,5,1976,1976,Gable,HdBoard,HdBoard,None,TA,TA,PConc,Gd,TA,No,GLQ,Unf,TA,Y,SBrkr,1664,2,1,4,1,TA,8,1,TA,Attchd,RFn,2.0,TA,Y,3,2006,WD,Normal,2496.0,162900
1295,20,RL,60.0,8172,Pave,NOACCESS,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1955,1990,Hip,WdShing,Plywood,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,TA,Y,SBrkr,864,1,0,2,1,TA,5,0,NoFP,Detchd,Unf,2.0,TA,N,4,2006,WD,Normal,1728.0,115000
1296,20,RL,70.0,8400,Pave,NOACCESS,Reg,Lvl,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,5,1968,1968,Hip,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,Av,BLQ,Unf,Gd,Y,SBrkr,1052,1,1,3,1,TA,5,0,NoFP,Attchd,RFn,1.0,TA,Y,11,2006,WD,Normal,2104.0,138500
1297,20,RL,80.0,8700,Pave,NOACCESS,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1963,1963,Hip,MetalSd,MetalSd,BrkFace,TA,Gd,CBlock,TA,TA,Mn,ALQ,Unf,Gd,Y,SBrkr,1128,2,0,3,1,TA,6,0,NoFP,Attchd,RFn,2.0,TA,Y,12,2008,WD,Normal,2248.0,155000
1298,180,RM,35.0,3675,Pave,NOACCESS,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SFoyer,6,5,2005,2006,Gable,VinylSd,VinylSd,BrkFace,TA,TA,PConc,Gd,TA,Gd,GLQ,Unf,Gd,Y,SBrkr,1072,2,0,2,1,TA,5,0,NoFP,Basment,Fin,2.0,TA,Y,6,2006,New,Partial,1619.0,140000
1299,60,RL,313.0,63887,Pave,NOACCESS,IR3,Bnk,Corner,Gtl,Edwards,Feedr,Norm,1Fam,2Story,10,5,2008,2008,Hip,Stucco,Stucco,Stone,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,Ex,Y,SBrkr,5642,2,1,3,1,Ex,12,3,Gd,Attchd,Fin,2.0,TA,Y,1,2008,New,Partial,11752.0,160000
1300,20,RL,75.0,7500,Pave,NOACCESS,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,1994,Hip,BrkFace,BrkFace,None,TA,TA,CBlock,TA,TA,No,LwQ,Rec,Ex,Y,SBrkr,1246,1,1,3,1,Gd,6,0,NoFP,Attchd,RFn,1.0,TA,Y,5,2010,WD,Normal,2492.0,154000
1301,60,RL,69.30579531442663,10762,Pave,NOACCESS,IR1,Lvl,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,Ex,Y,SBrkr,1983,2,1,3,1,Gd,9,1,TA,Attchd,Fin,2.0,TA,Y,5,2009,WD,Normal,2961.0,225000
1302,70,RL,69.30579531442663,7500,Pave,NOACCESS,IR1,Bnk,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,7,1942,1950,Gable,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,Fa,Y,SBrkr,1494,1,0,3,1,Gd,7,2,Gd,Attchd,Unf,1.0,TA,P,11,2009,WD,Normal,2265.0,177500
1303,60,RL,92.0,10120,Pave,NOACCESS,Reg,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1994,1994,Hip,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,Ex,Y,SBrkr,2526,2,1,4,1,Gd,8,1,TA,Attchd,RFn,3.0,TA,Y,12,2006,WD,Normal,3691.0,290000
1304,20,RL,73.0,8688,Pave,NOACCESS,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,Ex,Y,SBrkr,1616,2,0,3,1,Gd,7,0,NoFP,Attchd,RFn,3.0,TA,Y,4,2006,WD,Normal,3232.0,232000
1305,160,RM,32.0,3363,Pave,NOACCESS,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,Unf,Unf,Ex,Y,SBrkr,1708,2,0,3,1,Gd,7,0,NoFP,Detchd,Unf,2.0,TA,Y,4,2006,WD,Normal,2684.0,130000
